id,number_of_bedrooms,number_of_bathrooms,living area,lot area,Price
6762819497,3,1.5,990,1343,490000
6762819611,4,2.5,3250,13360,486940
6762819740,3,1.75,2600,105587,482000
6762819844,3,2,1820,1358,479950
6762819898,3,2,1750,4990,477000
6762820293,4,2.5,3050,32450,465000
6762820294,3,1,1100,145490,465000
6762820514,4,2.5,2800,6567,459950
6762820841,3,2.25,1660,10247,450000
6762821089,3,2.25,1190,13630,445000
6762821130,3,2.5,2600,4724,444500
6762821260,5,3,2730,6000,440000
6762821343,1,1,790,2400,439000
6762821894,4,2.5,2480,4504,425000
6762822236,2,1,1190,5100,417000
6762822316,4,3.5,3040,7125,415000
6762822389,3,2.5,1790,3754,414000
6762822591,2,1,740,6380,407000
6762822859,4,1.5,2150,11026,400000
6762822996,3,1,860,9403,399000
6762822997,2,1,1120,8661,399000
6762823225,5,2.5,2340,5670,392000
6762823569,3,1,1150,10196,383000
6762824044,3,1.5,1200,8560,370900
6762824141,3,2.5,1360,3718,369950
6762824393,3,1.75,1650,11220,361000
6762824499,4,2.25,3220,7700,359999
6762824543,4,1.75,1580,6396,359000
6762824667,4,2.5,2770,7000,355000
6762825227,4,1.75,1820,7700,344900
6762825251,3,1,1400,5662,343000
6762825349,3,1.75,1210,9635,340000
6762825601,3,1,1350,14212,335000
6762825715,3,1.5,2580,47480,332220
6762825798,3,2.5,1520,3003,330000
6762825937,4,1,1360,8136,328000
6762826047,3,2.5,1880,6818,325000
6762826048,4,2.25,2130,8499,325000
6762826282,3,1.75,1510,30185,320000
6762826379,4,1,1730,36356,319000
6762826380,3,1,960,8556,319000
6762827789,3,2.5,1800,2516,285000
6762828138,3,2.5,1480,7210,276200
6762828835,4,2.5,2050,12500,260000
6762828953,3,2,1140,7078,257500
6762829038,5,3.75,2800,9900,255000
6762829246,5,1.75,2320,7700,250000
6762829487,3,1.5,1550,9126,245000
6762829642,4,1.75,1880,9600,240000
6762829779,3,1,1300,5898,236000
6762829982,3,1.5,1510,10588,230000
6762830155,3,1,900,6099,225000
6762830526,2,1.75,2040,8600,210500
6762830565,2,1,880,9750,210000
6762830949,3,1,1400,7955,194000
6762831131,3,1,1280,4875,180000
6762831198,2,1,740,3434,175000
6762831347,4,1,1520,7298,160000
6762810083,7,3,5350,14400,2890000
6762810455,5,3.75,3570,10125,1600000
6762810723,4,3.5,3500,9525,1350000
6762810902,3,3,4610,8400,1250000
6762810972,4,2,3090,8125,1220000
6762811947,4,2.5,3470,10045,920000
6762812214,4,3.25,4060,52707,880000
6762812784,3,2.5,2950,35108,820000
6762813153,4,3.5,3320,8808,786000
6762813310,4,2.5,3890,34513,775000
6762813428,2,1.75,1660,4000,765000
6762814059,4,2.75,3190,5408,722000
6762814245,4,2,1740,9000,710000
6762814592,4,2.75,3220,4000,689000
6762814593,4,2.5,2020,9600,689000
6762814713,4,2.5,3030,13068,680000
6762814942,4,2.25,2290,9546,668500
6762816011,3,1.75,1900,3783,615000
6762816324,5,3.5,3580,5562,600000
6762816418,2,1,1550,7713,599000
6762816438,3,2.25,2520,12000,598500
6762816614,3,3,2840,7201,589410
6762816698,4,1.75,2270,27122,585000
6762816897,5,2.75,1940,5000,577000
6762816957,4,2.5,2630,6247,575000
6762817078,4,1.75,1860,7700,570000
6762817132,4,1,1960,3194,569500
6762817138,4,1.75,1230,7890,569000
6762817212,4,2.5,2330,7936,565000
6762817349,3,2.5,3440,103672,560000
6762817350,3,2,2870,95396,560000
6762817932,3,2.5,1790,4038,541000
6762818464,3,1.75,1520,7875,525000
6762818465,4,1,1570,4000,525000
6762818576,4,2.5,2835,6598,522000
6762818999,2,3,2770,10800,505000
6762819135,4,2.25,2270,8196,500000
6762819278,3,2.5,1750,2150,499000
6762819462,3,2,3000,21883,490500
6762819498,4,2.5,3000,8645,490000
6762820146,3,2.75,2770,54707,470000
6762820466,3,1.75,1300,4000,460000
6762820842,3,2.5,2620,14096,450000
6762820843,3,2.5,2820,10208,450000
6762821895,3,2,1500,8086,425000
6762821896,2,2,1280,4095,425000
6762822317,2,1,880,4558,415000
6762822779,3,1,1120,8321,401000
6762823128,2,2.25,1620,1841,395000
6762823208,2,1,1050,4125,392500
6762823285,4,2.5,2570,22215,390000
6762823895,3,2.5,1580,3825,375000
6762824165,3,2,1340,1480,369000
6762824278,3,2.5,1780,1754,365000
6762824333,3,1,1600,4489,364500
6762824445,2,1.75,1230,1107,360000
6762824668,3,2,2160,8091,355000
6762824780,4,2.25,1800,2752,352800
6762824905,4,1,1010,6000,350000
6762824906,3,1,1180,7455,350000
6762824907,4,2.5,2500,5831,350000
6762825039,4,2.5,2030,4596,349500
6762825696,4,2.5,2100,7366,333000
6762825799,3,1.75,1590,9417,330000
6762826381,3,2.25,1800,9597,319000
6762826447,3,1,1010,7838,316000
6762826922,3,1,820,5150,305000
6762827128,3,1.5,1500,14750,300000
6762827269,4,2.5,1950,3000,299000
6762827270,4,2.25,1870,6693,299000
6762827442,3,1,1320,9520,294000
6762827862,4,1.5,1480,47045,283000
6762827959,4,2.5,2400,4596,280000
6762828064,2,1,1020,47044,279000
6762828341,4,2.5,2070,6175,272000
6762828760,3,2.5,1700,6200,262000
6762829447,3,1,1040,8410,245990
6762829643,3,2,1220,17652,240000
6762829644,3,2,1030,11118,240000
6762829645,3,2.25,1410,7290,240000
6762829832,3,1,960,5030,235000
6762829921,3,1.75,1290,6604,232000
6762829983,3,1,940,10875,230000
6762830283,4,2,1620,5200,220000
6762830479,3,2.5,1600,2231,214000
6762830898,3,2,1310,7000,196500
6762831110,3,1,1060,7350,182000
6762831253,2,1,870,6537,170000
6762831277,3,1,910,7686,169000
6762831288,3,2,1520,7456,167000
6762810514,4,2.75,4910,15139,1540000
6762812261,4,3.5,2850,4416,875000
6762813632,4,2.75,3150,6343,750000
6762819136,2,1,1760,27332,500000
6762822599,3,2,1780,8621,406500
6762818229,4,2.75,2810,5046,531155
6762821261,4,2.5,2230,5650,440000
6762828899,3,1.75,1690,7953,259900
6762810114,4,5.5,6930,45100,2530000
6762810141,4,2.5,3650,8354,2400000
6762810583,4,1.5,2650,6900,1460000
6762810866,4,2.75,3200,13729,1270000
6762810882,4,2,2970,5400,1260000
6762811122,3,2.25,3250,34848,1150000
6762811150,5,3.5,4280,6530,1140000
6762811425,3,2.5,4110,35741,1030000
6762811884,4,2.5,3570,6054,928990
6762812483,5,3.5,3870,65556,850000
6762812484,4,2.5,3180,11652,850000
6762812541,5,2,1720,9972,845000
6762812816,5,2.25,2060,4800,815241
6762813736,4,2.5,2760,13093,745000
6762813785,3,3.5,2420,4000,740000
6762814009,4,3,2420,12000,725000
6762814115,4,2.75,2210,3400,719000
6762814465,6,2.5,2680,11250,698000
6762814502,4,3.5,3530,7202,695000
6762814564,4,2.5,2820,8307,690000
6762814691,4,2.5,3860,5130,681000
6762814870,4,2.25,2590,8190,673000
6762815278,4,2.5,2500,6005,650000
6762815279,3,2.5,2220,6380,650000
6762815346,3,2.75,1670,1350,649950
6762815740,4,1.75,1350,9293,626000
6762815937,2,1,1520,5400,619950
6762816102,3,2.25,2320,38186,610000
6762816419,4,4.75,3700,11000,599000
6762816817,4,2.25,2610,7700,580000
6762817351,2,1.75,970,4233,560000
6762817471,3,2,2240,11250,555000
6762817472,3,3.5,2100,2479,555000
6762817639,3,2.25,2160,37000,550000
6762817640,3,2,3650,843309,550000
6762817800,4,1.5,1520,5910,546800
6762819037,4,2.5,2470,5044,503000
6762819370,4,2.5,2460,4774,495000
6762819617,4,2.5,1800,4500,485500
6762820223,3,1.75,2260,8512,467500
6762820430,4,2.5,3284,6516,460458
6762820633,2,1,1030,5000,455000
6762821323,4,2.25,2460,14600,439950
6762821493,3,2.5,1730,46638,435000
6762821897,3,1,970,8040,425000
6762821898,4,1.75,1730,11890,425000
6762821899,2,2.5,1320,1329,425000
6762822002,3,1.75,1140,3395,424000
6762822254,2,1,880,6650,416000
6762822434,5,3,2420,7740,411500
6762822659,2,2.5,1790,5400,405000
6762823129,4,2.5,2130,11733,395000
6762823401,4,2.5,2090,5040,388000
6762823495,3,1,1420,10980,385000
6762823543,4,2.5,2380,4913,384950
6762823607,2,2,2160,35183,381500
6762824279,4,2.5,2540,6688,365000
6762824446,4,2.25,2470,8686,360000
6762824669,4,1.75,2040,10800,355000
6762825016,4,2.5,1820,3134,349950
6762825070,3,2,2360,6145,348000
6762825350,1,1,640,4800,340000
6762826283,2,1,710,5200,320000
6762826499,3,1,1070,9497,315000
6762826585,4,2.5,2390,9600,314500
6762826923,4,1,1560,8450,305000
6762827790,3,1,1120,10701,285000
6762827960,3,1.75,1670,6034,280000
6762828213,3,1,1230,171190,275000
6762828420,4,2.75,2440,7150,270000
6762828774,4,1,1640,8467,261490
6762828836,3,2.5,1427,4337,260000
6762828888,2,1,790,8100,259950
6762829039,5,1.75,1970,8925,255000
6762829040,3,1,1160,8636,255000
6762829128,3,1.75,1570,7416,253000
6762829488,3,2.5,1730,7442,245000
6762829646,4,2.5,2040,11841,240000
6762829922,2,1,960,8100,232000
6762829935,3,2,1640,4875,231000
6762829940,3,2.25,1690,7245,230500
6762830652,3,1,920,5546,207000
6762830861,3,1,860,33664,199129
6762810131,7,4.25,4670,23115,2450000
6762811633,4,2.5,2720,10455,975000
6762812339,3,1.5,1790,7526,865000
6762812485,4,2.75,5440,239580,850000
6762813451,3,2,1420,4080,764000
6762815161,4,2.5,2630,4000,655000
6762815677,4,2.5,2540,11100,630000
6762815711,3,2.5,2160,1912,629000
6762816165,3,2.75,2810,12813,607000
6762816818,3,2.5,1620,1171,580000
6762816958,3,2.5,2120,4780,575000
6762817473,2,2.25,1160,954,555000
6762817768,3,2.25,1230,1380,549000
6762818383,4,2.25,2380,5250,527000
6762818466,5,1,1280,3876,525000
6762818611,2,1,910,5000,520000
6762818838,4,2.5,1560,12220,511100
6762819873,3,1,2090,4755,478500
6762820085,5,2.25,1780,7245,472000
6762820179,5,2,1220,13457,469950
6762820198,3,3.25,1390,1278,469000
6762820381,1,1,1090,990,463500
6762820400,2,2,1690,4200,462500
6762820634,2,1.75,1350,50965,455000
6762820844,2,1,1030,4365,450000
6762821674,3,2.5,2360,6699,430000
6762821675,2,2.25,1040,1516,430000
6762821900,3,1.75,1960,43332,425000
6762822318,4,2.5,2891,6499,415000
6762823065,4,1.75,2020,14258,397000
6762823587,4,2.5,2980,8786,382500
6762824087,3,2.25,2110,13300,370000
6762824750,4,2.5,1770,9239,353500
6762824908,3,1,1300,10236,350000
6762825224,3,2,1470,6950,344950
6762825281,3,3,1260,1251,342000
6762825800,3,1.5,1430,8000,330000
6762825892,4,2.75,2475,4000,329900
6762825909,5,2.75,2570,7260,329000
6762826209,3,1.75,1710,15844,322400
6762826213,3,1.75,2200,12231,322000
6762826455,3,1,1160,10500,315500
6762826714,2,1,860,12160,310000
6762827129,4,2.25,2080,7700,300000
6762827380,3,1.5,1220,3286,295000
6762828214,3,1.5,1030,7184,275000
6762828368,4,1.75,1490,9112,271000
6762829041,3,1.5,910,25500,255000
6762829110,3,1,940,8400,253905
6762829489,2,1,820,7475,245000
6762829833,3,1.75,1200,9266,235000
6762830338,1,1,820,1060,219500
6762830507,3,1.5,1830,12233,212000
6762831177,2,1,920,2332,176000
6762831254,3,0.75,1040,42180,170000
6762810253,4,3.25,4280,20296,1930000
6762810388,3,3.25,5290,224442,1690000
6762810397,5,3.5,5170,7197,1680000
6762810456,4,2.75,3680,5000,1600000
6762810559,4,3.25,3730,7200,1490000
6762810757,4,3.25,2470,4760,1330000
6762810758,3,2.25,2360,5504,1330000
6762810883,4,3.25,4360,6000,1260000
6762811047,3,2.5,2510,5432,1190000
6762811095,3,1.75,1640,10464,1160000
6762811322,4,3.5,4460,16271,1060000
6762811323,4,3,2990,6695,1060000
6762811446,4,2.5,2700,4590,1020000
6762811520,2,1,1570,4400,998500
6762812402,4,3.5,4370,422967,858000
6762812523,4,1.5,2440,8040,849000
6762812878,4,2.5,3520,15420,810000
6762813348,4,2.5,3230,4290,772500
6762813376,3,1.75,1900,6334,770000
6762813534,3,1.5,1980,5800,759000
6762813567,3,2.5,2930,5641,754842
6762814301,2,2,1650,6840,705000
6762814328,2,1,1370,5922,703011
6762814565,4,1.5,1970,4590,690000
6762814994,3,2.75,1930,2960,665000
6762815069,3,1.75,1750,5200,660000
6762815162,3,1,1370,5250,655000
6762815163,4,2.5,3340,34238,655000
6762815556,3,1,1010,6000,636100
6762815724,4,1,1560,4080,627500
6762815796,3,1.75,1660,4800,625000
6762815797,3,1.5,1600,4128,625000
6762815908,4,4,2850,2970,620000
6762816699,3,2.5,1700,1156,585000
6762817079,4,1.75,2340,5080,570000
6762817139,3,2.5,2150,8060,569000
6762818038,2,1.75,1900,209088,539000
6762818612,4,3.5,2734,210201,520000
6762818870,3,2.25,2750,54014,510000
6762819137,3,2.25,1530,1396,500000
6762819371,3,1.75,2080,3000,495000
6762819879,2,2,1200,1867,478000
6762820295,4,1.75,1730,11700,465000
6762820738,3,2.5,1530,5032,452000
6762820845,3,2.5,2530,8116,450000
6762820846,3,2.5,2410,4293,450000
6762821262,2,1,1190,3400,440000
6762821263,3,2.25,1230,1097,440000
6762821344,2,1,800,5100,439000
6762821428,3,2.25,1800,6680,436000
6762821740,2,2.75,1992,10946,429592
6762821808,2,1.5,1440,6460,427000
6762821901,3,1,1790,6000,425000
6762822018,3,1,1830,13900,423000
6762822041,3,1.5,990,4500,421500
6762822043,3,2.5,1440,3060,421200
6762822092,3,1.5,1130,5413,420000
6762822423,2,1,1040,5120,412000
6762822424,3,2.5,1200,813,412000
6762823447,5,2.5,2740,12413,386000
6762823896,4,2.5,2250,5306,375000
6762825119,2,1,1070,2196,346000
6762825351,3,2.5,2690,8577,340000
6762825602,4,2.5,2154,6050,335000
6762825801,2,1,1160,32251,330000
6762826284,3,1,1400,9000,320000
6762826500,4,2.25,2180,10754,315000
6762826501,4,2.5,2040,6300,315000
6762826715,3,1.75,1490,9120,310000
6762826924,3,2,1680,8487,305000
6762826925,3,3,1290,1112,305000
6762827225,3,2.5,1210,2046,299900
6762827381,3,2.5,1460,7936,295000
6762827443,4,2.25,2190,3746,294000
6762827699,3,1,1250,26862,287000
6762827863,4,2.75,2130,8560,283000
6762827864,3,1,1740,5247,283000
6762827961,4,1,1880,6288,280000
6762828645,4,1,1860,8505,265000
6762828748,3,1.5,1610,10291,262500
6762829177,4,2,1650,5974,251000
6762829891,3,1.5,1140,10300,234000
6762830092,2,1,860,6800,227000
6762830381,3,1.5,1860,8505,217000
6762830566,2,1,830,6000,210000
6762831326,2,1,760,6141,162500
6762810343,5,3.25,5790,12739,1750000
6762810560,4,3.5,3930,6120,1490000
6762810810,4,2.5,3470,4160,1300000
6762812826,4,3.5,3040,4006,815000
6762813377,7,2.25,3260,8145,770000
6762813633,4,2.75,3190,9023,750000
6762814010,4,2.25,3440,14237,725000
6762814302,6,2.75,2830,10579,705000
6762814640,4,2.75,1660,5150,685000
6762815164,4,2.5,3110,24466,655000
6762815209,3,2,2130,5000,652000
6762815961,4,1,1260,4080,618000
6762816482,3,2.5,3370,14402,595000
6762816700,3,2.5,1740,2350,585000
6762816819,4,3,3280,11060,580000
6762817034,4,2.75,2770,3852,572000
6762818150,3,2.5,1960,47044,535000
6762818335,5,2.25,3030,9430,529900
6762818467,4,2.5,2520,7731,525000
6762818468,4,2.75,2530,17856,525000
6762818469,4,2.75,2530,11549,525000
6762818470,3,1.75,2120,9146,525000
6762818871,4,2.75,2730,9112,510000
6762819372,2,1,1670,14695,495000
6762819499,4,4.25,4480,5715,490000
6762819653,4,1,1620,4080,485000
6762819725,3,2.25,2130,8801,482975
6762819795,4,1.75,1920,9380,480000
6762820467,4,3.5,2870,3225,460000
6762820596,4,1.5,2220,12385,456000
6762820964,3,2.25,1260,2556,449500
6762821388,4,2.25,2670,14255,437850
6762821725,3,1.75,1830,9758,429950
6762821775,3,1.75,2120,9350,428000
6762821776,3,2.5,2340,3466,428000
6762821902,2,1,1170,5000,425000
6762822210,5,2.5,1980,10205,418000
6762822660,2,1.5,1170,1274,405000
6762822860,3,1,900,4084,400000
6762823759,3,3.25,1380,1234,379000
6762823897,2,1.5,1130,912,375000
6762824234,3,2.5,1790,4065,366000
6762824670,3,1.75,1120,7740,355000
6762824764,3,1.75,2190,7021,353000
6762825108,4,2.5,2150,5100,346500
6762825352,4,1.75,1680,15084,340000
6762825443,4,2.5,1930,7862,339500
6762826502,3,2.5,1570,2865,315000
6762826716,3,2,1290,6150,310000
6762826817,3,1.75,1680,8629,308000
6762826992,2,2.25,1320,1034,304000
6762827130,4,1,1730,177657,300000
6762827271,4,2.25,2050,169448,299000
6762827486,3,2.5,1270,1283,292000
6762827686,3,1,1810,7200,287500
6762827791,3,1.75,1100,1307,285000
6762827843,3,2.5,1660,4083,284000
6762827962,3,1.75,2080,87991,280000
6762828215,4,1,1430,27153,275000
6762828421,4,2.5,1900,8282,270000
6762828540,3,1.75,1980,12543,268000
6762828646,3,1,1070,4800,265000
6762828647,3,2.5,1400,3368,265000
6762828741,4,2.75,1830,7315,263000
6762829403,3,2,1530,8749,247500
6762829490,3,2,1700,8448,245000
6762829593,5,2.25,2340,7494,242000
6762829647,4,2.25,1830,7614,240000
6762830232,3,1,990,10125,222500
6762830630,4,2.75,1810,8677,208000
6762831160,2,1,990,8760,179000
6762831228,2,1,1740,8100,173000
6762831535,1,1,500,7440,125000
6762810092,4,3.25,3990,18115,2720000
6762810389,4,3.5,4020,13515,1690000
6762810457,5,4.5,5130,43123,1600000
6762810852,4,1.75,3720,8448,1280000
6762812205,4,3.5,3560,6562,882990
6762812405,3,1.5,2040,3960,857500
6762812449,3,2.75,2660,10350,851000
6762813429,4,2.5,2660,5043,765000
6762813430,3,1.75,2120,5000,765000
6762813634,4,2.5,2850,12429,750000
6762813719,3,1.75,2560,4800,747000
6762814124,5,2.75,2930,7663,718000
6762815210,3,2.25,1920,9600,652000
6762815526,4,2.5,1990,8034,639000
6762815909,3,1.75,2410,35236,620000
6762816103,4,3.25,5450,37058,610000
6762816450,4,2.5,2420,5562,597400
6762816510,3,3,2780,6000,594866
6762816532,4,1.5,2080,4400,592500
6762817282,4,2.5,2320,8721,562500
6762817522,2,2,1400,1512,553000
6762817978,4,1.75,1840,4280,540000
6762818386,3,1.5,1310,2983,526500
6762818471,4,2.5,3130,5795,525000
6762818613,3,2.5,1480,1165,520000
6762818676,4,2.75,2440,12051,518000
6762819138,4,2.75,2630,15000,500000
6762819907,4,2.5,1850,1836,476100
6762819919,3,1,1500,9416,475500
6762820847,3,1.75,2290,44866,450000
6762821417,4,2.5,2708,4772,436952
6762821734,4,3.5,2584,5005,429900
6762822319,3,1.75,2650,7500,415000
6762822425,2,1.5,1240,3873,412000
6762822998,3,2.25,1880,12473,399000
6762823286,4,2.25,2680,35218,390000
6762823615,4,2.5,2130,6003,381000
6762823898,4,1.5,1430,7232,375000
6762824017,3,2.5,2430,5000,372000
6762824736,2,1,1390,2500,354000
6762824909,4,2.75,2300,3175,350000
6762824910,4,2.75,3390,16153,350000
6762825603,3,1,1030,7200,335000
6762825604,4,1,1480,6500,335000
6762825723,3,1.75,1340,13115,332000
6762826049,3,1.5,1270,1067,325000
6762826285,4,1.75,1760,11180,320000
6762826717,2,1,1050,8220,310000
6762826993,3,1.75,1720,6000,304000
6762827382,2,1,820,288367,295000
6762827558,3,2.25,1500,7482,290000
6762827792,3,1.5,1870,42070,285000
6762828216,4,2,1720,5472,275000
6762828312,2,0.5,1180,7750,273000
6762828541,3,2,1610,8416,268000
6762828648,3,1.5,1530,7500,265000
6762828837,2,1,1410,5650,260000
6762829093,2,1,780,8160,254922
6762829339,4,2,1500,7854,249900
6762829984,3,1.5,1630,6625,230000
6762830493,2,1,750,6089,213000
6762830567,3,1,1000,5454,210000
6762831069,3,1.75,1170,9085,185000
6762831070,3,1,940,7125,185000
6762831308,3,1.5,1020,10152,165000
6762831370,5,1.5,1710,8100,158550
6762831540,1,0.75,840,7203,124000
6762813635,4,1.75,2100,6613,750000
6762824818,2,1.75,1210,1189,351358
6762825744,1,1,580,1799,330600
6762830846,3,1.75,1550,6225,199950
6762820358,4,2.75,2040,8996,464625
6762829183,3,1.75,1290,4000,250800
6762831269,3,1,1300,8284,169575
6762810436,4,3.25,4250,12281,1620000
6762810609,4,3,3720,5432,1440000
6762811123,5,3.5,4350,6218,1150000
6762811124,6,3.75,4090,49542,1150000
6762811165,6,4.25,3100,9378,1130000
6762811447,4,3,2720,4800,1020000
6762812689,4,2.5,3430,42775,829950
6762812726,3,2.5,3400,38400,825000
6762812727,3,1.75,2080,5000,825000
6762813027,4,2.5,3320,7429,799950
6762813311,5,3.5,3290,5600,775000
6762813470,3,2.5,3190,49137,760750
6762813835,4,2.5,3200,36276,737500
6762813918,4,3.5,4420,7902,730000
6762814303,4,2.25,2620,10536,705000
6762814822,4,2.5,3320,244807,675000
6762815185,3,2.5,2220,2873,654000
6762815527,4,2,1940,5000,639000
6762816625,3,2,2360,118483,589000
6762816868,3,2.5,1710,1904,579000
6762817041,4,2.25,2810,25990,571500
6762817523,3,2.75,3160,9072,553000
6762817641,2,1,1080,3420,550000
6762817642,4,2.5,2420,8056,550000
6762817735,3,2.5,2680,5860,549950
6762818151,3,2.5,2400,12546,535000
6762818282,2,1.5,1390,5000,530000
6762818331,2,2.5,1500,1174,529950
6762818582,3,3.25,1460,1254,521000
6762818687,3,2,1410,5000,517950
6762818872,4,2.5,2440,10423,510000
6762819000,3,2.5,1995,1483,505000
6762819796,3,1.75,1680,2552,480000
6762820224,3,1.75,2040,273556,467500
6762820509,4,2.5,2350,3760,459995
6762821345,2,2.5,1350,944,439000
6762821581,3,2.5,1940,10800,432500
6762821755,3,2.5,1860,11122,429000
6762822093,4,1,1750,9600,420000
6762822223,5,3,2270,6664,417500
